Year,Longitude,Latitude,PedalCycles
2000,-0.31469187177166025,51.55393588090673,8.96
2000,-0.27094485926125333,51.54358767473374,50.01
2000,-0.2759167381020177,51.541772456167365,9.73
2000,-0.1325338515799184,51.613135755437554,5.24
2000,-0.025249696584435724,51.605714594148694,15.04
2000,-0.198070866473158,51.562993678819105,7.82
2000,-0.24189683899886802,51.54891108178193,51.44
2000,-0.3356638505427943,51.597038132452845,113.94
2000,-0.32602910119236117,51.61443586314316,5.99
2000,-0.11280687519689107,51.53152844206805,145.06
2000,-0.19770484969442825,51.572250194891126,14.88
2000,-0.10627331091148859,51.5638860678277,30.75
2000,-0.11609780217360402,51.556580469330676,40.01
2000,-0.13909234988835695,51.54103077929064,71.26000000000002
2000,-0.12495081265605754,51.58684697233555,73.34999999999998
2000,-0.21721691754002942,51.58990343891423,6.19
2000,-0.13696732922580285,51.54009780429324,103.78
2000,-0.19666258597199518,51.59858174715886,8.73
2000,-0.1765345783101071,51.62165083091992,66.7
2000,-0.03840684773736649,51.585252440627556,60.42
2000,-0.06824158995802126,51.59653832973295,23.81
2000,0.1478935208240722,51.54422050643004,140.98
2000,-0.09373464352621913,51.539403255766125,139.87
2000,-0.09825961714382266,51.54846921177565,109.27
2000,-0.03211373355355517,51.52040049860163,115.4
2000,-0.03091138061583343,51.35761177836908,10.41
2000,-0.08285182155730098,51.503255655526054,25.79
2000,-0.016882280117328168,51.46618787033184,136.85
2000,-0.010983678004744963,51.46608794290269,25.99
2000,-0.27377304176230155,51.468812808196795,142.88
2000,-0.3245052035027702,51.46739055321796,16.19
2000,-0.12271606260202966,51.49041173030117,258.82
2000,-0.15874727220928217,51.464904661226974,42.82
2000,-0.4746500909900554,51.489492466846364,70.85
2000,-0.07896558071526175,51.50315609027441,22.95
2000,-0.09829456527160538,51.49919065375756,6.99
2000,-0.10846248055585522,51.49719688267982,11.63
2000,-0.1642029802375312,51.47245402388678,20.28
2000,-0.12573214380934858,51.49765401593606,383.41
2000,-0.17681373174427706,51.481193684032405,81.19
2000,-0.15025709297918025,51.46836804156706,216.41
2000,-0.1722982453003901,51.486069269620145,567.11
2000,-0.18652518286257969,51.4905166217731,217.73
2000,-0.17180137347364774,51.48048616629623,166.56
2000,-0.26162948659651775,51.52312732083501,8.73
2000,-0.2781211108260143,51.50628508770522,55.88
2000,-0.29995946130904094,51.538976003516964,9.53
2000,-0.22627640878384825,51.505512495881746,1116.2
2000,-0.3400007084718763,51.508526036060964,14.56
2000,-0.36700304945963613,51.57949399813361,96.84
2000,-0.3328959649868152,51.561030034221844,14.61
2000,-0.12793874086086954,51.524666833384245,183.39
2000,-0.14501329388670767,51.51954260469856,111.77
2000,-0.122600851428525,51.53177552471363,13.54
2000,-0.07939496207334969,51.52720926890081,42.96
2000,-0.10887541849061946,51.522022975444855,107.87
2000,0.18985587527322847,51.52905599755138,12.5
2000,0.12137879894136755,51.5447030156493,27.94
2000,-0.14902355639446055,51.49172918519743,154.72
2000,-0.504160544481157,51.46802156213259,1.47
2000,-0.4126532638202955,51.61386763818824,8.439999999999998
2000,-0.03997001447301446,51.548921673841306,169.47
2000,-0.192905108018574,51.492008943706736,73.81999999999998
2000,-0.16472899260874263,51.52749634291408,37.63
2000,-0.2846822947549394,51.561773910199875,11.91
2000,-0.44991016898268116,51.542383801751136,54.39
2000,-0.08533648130568054,51.49897980527719,54.79
2000,0.030623613438235275,51.339474578282484,51.44
2000,-0.11384076295879406,51.499531649019396,44.23
2000,-0.45295526896320615,51.4967977220276,0.0
2000,-0.291111624947177,51.41127235323564,13.93
2000,-0.09062186829243925,51.372404209069316,6.92
2000,-0.06816395703468503,51.509849000783376,5.17
2000,-0.12061087707765523,51.53353316722551,19.73
2000,-0.03450301397195762,51.474937739325895,2.04
2000,-0.12483819693783414,51.48433074329636,21.27
2000,-0.158953434135476,51.45978214178442,15.2
2000,-0.1655446517459712,51.47490300691335,14.33
2000,-0.01847355926257061,51.446071064835536,3.9
2000,0.00028325316341776285,51.5399780092793,21.18
2000,-0.08141889564260926,51.49963518533959,15.42
2000,-0.11927986856537598,51.5283950988876,23.84
2000,-0.11841728087573702,51.52833630300169,17.49
2000,-0.13378629765359443,51.50857349683216,59.88
2000,-0.2469551817863222,51.53738664343442,10.66
2000,-0.23017143917172747,51.571935033057166,0.34
2000,-0.1320895322687873,51.51834832781179,96.62
2000,-0.09644036625661774,51.36860503452948,8.96
2000,-0.22980087123243073,51.4889297503709,52.98
2000,-0.1255462478878992,51.57237866822633,60.42
2000,-0.08521916613570417,51.526180419532636,71.53
2000,-0.24770987009719736,51.396702013201235,7.889999999999999
2000,-0.1427285721542413,51.42328603711146,43.77
2000,-0.12082088008709889,51.48570524172323,59.54
2000,-0.08083907199852418,51.503834230839225,40.42
2000,-0.07530562121003447,51.460057372264146,5.24
2000,-0.16309582975227538,51.47384851201213,7.44
2000,0.08376445071529932,51.490692167162834,4.67
2000,-0.023658262305100063,51.47530398977259,57.15
2000,-0.03382216664440707,51.47402705507356,24.45
2000,-0.040080095611113885,51.51279124312098,18.92
2000,-0.22890775747477932,51.530551135911544,143.43
2000,-0.16395134770514003,51.335132597792835,27.67
2000,-0.22339382983073483,51.442521586185414,65.86
2000,-0.37041695963829174,51.43386669328416,30.82
2000,-0.10658549152613898,51.521626331325734,63.87
2000,-0.1112591452553192,51.568912288068226,69.4
2000,-0.24319671999924725,51.514408857926036,12.38
2000,-0.08802528055012755,51.507027071779,76.79
2000,-0.30601583538798266,51.375671621491925,3.61
2000,-0.34185167176248255,51.57976180398534,1.54
2000,-0.36213210137992263,51.413698187451324,6.8
2000,0.06127776374324805,51.55517187440052,32.46
2000,-0.1947937742530883,51.45804638802192,15.2
2000,0.18746035746648831,51.5656926910536,5.38
2000,0.04098194671786236,51.456201964270356,5.87
2000,0.11961877173455804,51.41361877280412,18.21
2000,-0.016201161775598695,51.63703577822382,23.22
2000,-0.1172764427262813,51.3390678247119,2.4
2000,-0.08490361710514702,51.509305215887025,48.72
2000,-0.09353264305816532,51.509724572770615,77.7
2000,-0.30043690759456504,51.41379096115311,6.92
2000,-0.07178142925894972,51.40019800029178,2.18
2000,-0.3421430963492775,51.56857962165925,6.35
2000,0.1775103935084464,51.451586918545416,1.88
2000,0.14510617237085566,51.457310405222344,15.88
2000,-0.049369010717765595,51.60566829459094,23.47
2000,0.01654972765001866,51.40806366787602,22.57
2000,-0.006106873307351685,51.4920839677442,195.96
2000,-0.16364871966878963,51.40733905103729,67.31
2000,-0.47447909533665666,51.49461579049856,0.0
2000,-0.10238104175170137,51.53954343925337,203.3
2000,-0.14177279925435984,51.57434530941938,137.17
2000,-0.023006795044593607,51.47438474397965,11.57
2000,-0.09986143976624716,51.49615857661007,52.84
2000,-0.11495549955275874,51.47949614429125,380.05
2000,-0.17045514935242287,51.460142046481046,77.97
2000,-0.2917320522057687,51.37339595069789,1.29
2000,-0.12233550737537902,51.5101892372192,222.9
2000,-0.22539490497534925,51.49111126938138,16.35
2000,-0.3452819181845591,51.482073344135095,162.73
2000,-0.44612686003296786,51.481114945147304,14.97
2000,-0.2680360209970639,51.60118530127804,13.25
2000,-0.14869588002709763,51.49981728188705,78.79
2000,-0.05044385412157765,51.681672222108354,1.81
2000,-0.07257013810140178,51.596609495856036,21.77
2000,-0.07548651931206421,51.54809784676231,112.33
2000,-0.08023159922823891,51.51760092114848,236.1
2000,0.027517510026541278,51.61992243720992,8.71
2000,0.006108752746655914,51.54718055216066,70.40000000000002
2000,-0.06610854197930953,51.5175487559073,17.96
2000,0.06224730885050414,51.57660237905586,8.71
2000,0.045281570502877164,51.520155503377794,48.99
2000,-0.03432676087839651,51.512524096295344,45.0
2000,-0.0006517370864053137,51.458718001222444,340.47000000000014
2000,0.08436157791627863,51.428909656702665,10.43
2000,0.10926361585175423,51.34483837990659,22.66
2000,-0.11191043829153315,51.497432297864,57.36
2000,-0.11989225642885443,51.40493659249956,70.76000000000002
2000,-0.14781936009210583,51.45034441101183,692.99
2000,-0.1923886640188412,51.41506988089965,9.8
2000,-0.09834855705634822,51.51519829280117,13.34
2000,-0.12782721964258342,51.516841569037375,135.4
2000,-0.19587323354913178,51.50914032146643,31.43
2000,-0.2631655687198958,51.520641206641315,1.54
2000,-0.4149931840199872,51.54831973056109,43.66
2000,-0.23374388392801707,51.5955486939592,8.16
2000,-0.18200532586194287,51.54979680822286,170.1
2000,-0.16002973450166494,51.52247686818038,21.09
2000,-0.07647839012436417,51.504050551757345,117.85
2000,-0.11453353680797697,51.559522858572755,40.28
2000,-0.06918277711486845,51.54709501413016,106.35
2000,-0.048774887990696965,51.680115800607446,31.3
2000,-0.10948781621361407,51.61159783605252,13.72
2000,-0.05684413582150971,51.53879798414738,101.61
2000,-0.0956071579908969,51.59815457870591,34.79
2000,0.021124931515868535,51.62560806340423,4.49
2000,-0.09328394382748265,51.6536000091907,3.08
2000,-0.123120716282668,51.63124014753943,35.34000000000001
2000,-0.017302623423642062,51.61906939242247,8.189999999999998
2000,0.02647603003819338,51.52839550752793,34.29
2000,0.022264293840893838,51.537460872978905,68.49
2000,-0.006410004294971953,51.53795170503535,30.37
2000,0.05629619384197365,51.52787650625177,30.28
2000,0.08920623442395301,51.53502869106474,12.38
2000,0.1778962718555269,51.580537921433304,9.39
2000,-0.049515276297395716,51.49434279272609,110.32
2000,-0.10880467862313549,51.523730415585106,45.72
2000,-0.1045760546084646,51.504058406615485,130.43
2000,-0.08639777185291689,51.47363797783693,630.01
2000,-0.11286923589026349,51.44978698751502,54.73
2000,0.06233358513209891,51.48280669316773,76.26999999999998
2000,-0.001240568438615216,51.44523890950857,64.86
2000,-0.11645829542982436,51.4430103143715,77.15999999999998
2000,-0.27394600768927074,51.46422921784475,172.14
2000,0.058501797698622196,51.493665366857826,193.01
2000,0.043190816680453485,51.47342964670596,123.24
2000,0.04225181284905979,51.45240286911754,29.39
2000,0.11275735032942764,51.42075718410027,25.58
2000,-0.07255328402587756,51.42628959563923,9.66
2000,-0.05217327106954351,51.42181600116957,4.42
2000,-0.1059689386562844,51.38348957906836,7.48
2000,-0.1528523463916535,51.43261849164712,131.73
2000,-0.09234115845275996,51.46923852031973,59.88
2000,-0.087301085576482,51.41070405551951,1.25
2000,-0.21550622196055405,51.46398379370257,73.81999999999998
2000,0.1497212652562792,51.457495645461016,4.63
2000,0.0990549747080331,51.4199242745808,7.889999999999999
2000,-0.03583972300158744,51.403557857924795,91.7
2000,-0.07597564694350292,51.37904405113944,117.98
2000,-0.13529171045813204,51.369211904455355,28.69
2000,0.03982356074635837,51.37528643399346,4.76
2000,-0.050687103184922096,51.41279854800565,70.76000000000002
2000,-0.1329931469450456,51.390398066108794,53.64
2000,-0.20393938398605085,51.413898580877834,98.25
2000,-0.16137939495890918,51.39938994936875,4.35
2000,-0.3055146933824169,51.389243065641224,83.28
2000,-0.2185560213522459,51.40782687922102,19.96
2000,-0.09865918299356334,51.50081522912052,34.25
2000,-0.10220500955158651,51.49661917770353,34.2
2000,-0.332224846219587,51.44519950978772,126.21
2000,-0.3014794665152167,51.416701649759425,143.79
2000,-0.17207541184187886,51.491641149098996,253.11
2000,-0.30901565814570814,51.41123529541943,17.96
2000,-0.3371929604661996,51.43519859789411,85.64
2000,-0.33006655342704955,51.45308208977555,64.12
2000,-0.3586878748462783,51.41751674167079,60.6
2000,-0.4074617020167761,51.45415891942527,57.95
2000,-0.3615279511436951,51.43059545103492,16.53
2000,-0.2152051267234101,51.49383421317904,376.4
2000,-0.2584729423322274,51.49250639627915,143.34
2000,-0.32748967549575464,51.45664231129972,23.27
2000,-0.3891722509999432,51.46263161474732,165.9
2000,-0.14092444341093507,51.54915304270747,301.96
2000,-0.13871642732931957,51.53257188800137,18.6
2000,-0.11125738313571315,51.52368001041355,94.26
2000,-0.3219114146043424,51.569416085385974,23.5
2000,-0.296566950298341,51.55259507517994,11.91
2000,-0.2138980952230014,51.527266146030684,69.85
2000,-0.29072260002298184,51.50646941012136,21.23
2000,-0.24113421960802514,51.56868277945289,30.16
2000,-0.19119402748088313,51.590854113895645,4.31
2000,-0.09732011615086138,51.61589744340767,19.66
2000,0.01978823652563504,51.59550597239541,17.15
2000,-0.2199163921493178,51.550378124792225,36.56
2000,-0.45804125220966935,51.490803952658545,50.21
2000,-0.2890068797306016,51.62334391328371,2.0
2000,-0.4348606182679516,51.49049689394906,100.25
2000,-0.08728282982287655,51.52131314718991,95.57
2000,-0.1331955516338393,51.52654911341541,96.8
2000,-0.1437406061707533,51.540205174206555,58.88
2000,-0.08198439469181938,51.578778779778375,65.16
2000,-0.11745407839910199,51.55867050745212,33.29
2000,-0.0817119266807232,51.58524891217284,31.62
2000,-0.18243701835659315,51.59323668342661,27.37
2000,-0.23484364265859167,51.58207679484205,18.6
2000,-0.1394220635836326,51.54355389991916,12.52
2000,-0.19747376754730286,51.578091677095145,85.28
2000,-0.1946232850486089,51.64998630268592,33.43
2000,-0.1748013544249839,51.603639236543344,39.17
2000,-0.12794510148292448,51.62987839803926,16.13
2000,0.034556863141139524,51.60289457737466,17.24
2000,-0.03893995626159481,51.673387536360075,160.3
2000,0.09030150671492125,51.558929872154756,45.38
2000,0.14092666420360986,51.58013916697207,19.96
2000,-0.07059289070522175,51.513755798746445,21.68
2000,-0.06957911349387377,51.5309149390113,112.58
2000,-0.1066609167306343,51.33188232165667,2.54
2000,-0.05941042691865126,51.430928781800695,30.48
2000,-0.016419046535788406,51.42706159656371,81.65
2000,-0.3375004871580426,51.50714177971771,6.87
2000,-0.317498569792545,51.454341183751204,16.87
2000,-0.3745441370350793,51.46917397959967,25.24
2000,-0.11539430629323956,51.50378312441102,33.34
2000,-0.17326781516924472,51.46180456299117,69.17
2000,-0.37819647826927105,51.47174240008855,30.62
2000,-0.12369796741367964,51.49456402058933,87.31999999999998
2000,-0.17746642774313134,51.46879415605288,301.96
2000,-0.19458087190521517,51.45869956368465,21.5
2000,-0.13195784446865924,51.48633281848234,391.55
2000,-0.15852407880899172,51.495475764163004,90.31
2000,-0.14443836753249586,51.498221266551084,37.29
2000,-0.21562621264098017,51.483049672726565,81.29
2000,-0.19519117609320258,51.48993091729203,76.2
2000,-0.1656347795792824,51.472656283782285,24.7
2000,-0.24821504509657977,51.5346178326644,15.42
2000,-0.26432522775646866,51.520469532053085,4.63
2000,-0.3280461444066096,51.55952227439118,5.44
2000,-0.28805542498752296,51.51035117543568,204.39
2000,-0.35796232428168956,51.50994785877512,63.19
2000,-0.3239980281032225,51.55191103707862,33.18
2000,-0.3551366576903238,51.516382705846425,95.62
2000,-0.3255395578343237,51.627737268064934,16.69
2000,-0.41444947597728404,51.56395873424295,204.12
2000,-0.11923311749007617,51.51553504698083,92.26
2000,-0.14094802864311973,51.51318349106126,201.06
2000,-0.1569362233706695,51.50983882384262,248.94
2000,-0.1957041156321512,51.5145152028204,50.8
2000,-0.1655942386890069,51.52031590644008,41.84
2000,-0.26811129058069466,51.61818172700801,13.79
2000,-0.2684738483145586,51.60865531704313,14.27
2000,-0.25468101561786427,51.5917254520952,16.33
2000,-0.13036537620243951,51.54988449542132,20.64
2000,-0.11709704536171874,51.525392550736136,190.69
2000,-0.08201081877783882,51.526712517902396,44.77
2000,-0.13146721826812705,51.51207063313299,142.2
2000,-0.20922188922946358,51.35229010764106,15.65
2000,-0.3695574084404196,51.608933827973445,24.09
2000,-0.19361178468314905,51.45699404164142,10.12
2000,0.1510043883109278,51.56124984969752,7.98
2000,0.28222970991230756,51.542582947065455,0.0
2000,-0.09176581854371826,51.51751936834861,66.95
2000,-0.14340494227484868,51.49883438719485,103.01
2000,-0.057249865791280795,51.549586785850764,14.76
2000,0.038457259477397615,51.36717163039834,20.41
2000,-0.1820531916647632,51.48017794671904,17.829999999999995
2000,-0.12329432588896384,51.53033882861034,14.9
2000,-0.10633440122436857,51.49674887980783,30.98
2000,-0.15672801459828736,51.514997240612956,72.76
2000,-0.1290676597163319,51.515764275375076,25.58
2000,-0.2973276720000042,51.41232502079118,8.849999999999998
2000,-0.11735286124622632,51.36698256212729,1.0
2000,0.07365983825950875,51.536563546764675,8.48
2000,-0.18490949759841846,51.483684308079035,14.06
2000,-0.10087152893784596,51.367759692958685,10.75
2000,-0.07314160694312201,51.566044406905405,106.53
2000,-0.03275304402423304,51.47544795080707,10.34
2000,-0.11551108770173146,51.46601618815308,15.69
2000,-0.13474683739775728,51.428554860336135,4.49
2000,-0.007871737689217484,51.557310665410505,1.86
2000,0.002969785833635995,51.54138897557198,10.34
2000,-0.20499296843893908,51.49709548155603,17.15
2000,-0.10087586147292225,51.450942195638,15.2
2000,0.06031063436014942,51.53376823470667,36.2
2000,-0.07323081461632863,51.512720054631664,56.25
2000,-0.24597932013649487,51.53614010432673,2.9
2000,-0.1448306944428717,51.52403596169031,62.82
2000,-0.11833540533250549,51.365793321813015,6.44
2000,-0.08786479040797408,51.52806704999097,43.14
2000,-0.08847870869158979,51.52717780139664,26.88
2000,-0.19429802512579128,51.48810967945229,68.86
2000,-0.11381051064751625,51.46535935907609,35.70000000000001
2000,-0.136514942637796,51.43035453264076,17.49
2000,-0.11994206925446994,51.48641056022154,17.78
2000,-0.08879794399191829,51.505780705214,20.09
2000,-0.07326111918513419,51.44365713047192,72.26
2000,-0.07575409002753022,51.50961407602874,39.53
2000,-0.10860938764225471,51.51104778843283,127.69
2000,0.15573112526145752,51.44787072817818,0.36
2000,-0.03312796561933169,51.484473897558104,230.32
2000,0.17785416885001085,51.57965740711176,3.36
2000,0.050746273685816856,51.55194821503863,25.97
2000,-0.004708416131003389,51.55937916488905,8.439999999999998
2000,-0.49644495529485994,51.483749143300514,7.21
2000,-0.18490783695272223,51.53122744171712,246.49
2000,-0.41115127622274333,51.49256103456579,0.0
2000,-0.3228201636683191,51.45837408338145,20.82
2000,-0.12077233339409496,51.36767594962545,2.49
2000,-0.12187586594139296,51.494381979258655,29.28
2000,-0.24709373924034475,51.53190337537084,23.95
2000,-0.24392631026574255,51.37988323047301,34.11
2000,-0.19270345168307756,51.480351575090346,214.64
2000,-0.24406883178836283,51.490601032629854,42.75
2000,-0.057222435843540934,51.533300795283395,19.19
2000,0.08895033970028873,51.52943975172756,39.53
2000,0.0377855691054511,51.591148171994504,0.0
2000,0.028331763684886272,51.463076193014714,0.18
2000,-0.0756394264552385,51.51472897477954,37.78
2000,-0.10958295985480274,51.51537990520043,92.13
2000,-0.08459604786199029,51.516638131876626,102.63
2000,-0.3764863077942541,51.46272641556553,49.67
2000,-0.12969921256624087,51.548542992117966,12.59
2000,-0.07320525287999136,51.400527174874,5.65
2000,-0.3033374063507932,51.41313157361356,1.41
2000,-0.29897533108234886,51.41055045114445,10.07
2000,0.005330014958296162,51.55079091921001,12.61
2000,-0.045451587768299904,51.61954147277728,49.51
2000,0.10468709191819246,51.50489584405782,5.08
2000,-0.1284695903491122,51.50116885489279,61.51
2000,-0.03578197063701456,51.64608769520193,12.22
2000,-0.409857385898052,51.49497140571965,4.6
2000,0.07255775415301795,51.51769825809987,17.69
2000,-0.010028306913511205,51.509542422121115,10.55
2000,-0.08336878099884606,51.65217965140126,5.17
2000,-0.1488925041817204,51.49496442539988,44.18
2000,-0.19595881836206946,51.419360395795586,232.47
2000,-0.16567572934848454,51.40339605571438,43.0
2000,-0.02509789030716472,51.50931155341925,21.43
2000,-0.3491328914817066,51.495076555322306,0.0
2000,-0.09736626632359395,51.52147714686481,105.33
2000,-0.1984612187298608,51.58961703914259,1.45
2000,-0.25355713819423564,51.621023471495114,17.55
2000,-0.09529508293643382,51.502019599406,60.22
2000,0.01439336342924759,51.47347833772556,40.69
2000,0.08675643154204439,51.45620538676232,5.31
2000,-0.1368700972633107,51.50892827167875,181.33
2000,-0.16457052712691864,51.499167554306105,132.68
2000,-0.2730399734764012,51.48822561684608,14.7
2000,-0.38870689075413006,51.47584390745944,35.38000000000001
2000,-0.4892499089273326,51.483566756296675,8.71
2000,-0.23685294209375013,51.57491315256257,11.07
2000,-0.16839251927243135,51.51883091666665,88.0
2000,-0.065618975552118,51.637860412293406,124.83
2000,-0.07093090263988847,51.587590083942494,20.55
2000,-0.07773051100005299,51.525653268177464,59.06
2000,-0.09163531492755901,51.50339891459886,267.17
2000,-0.10248807028124318,51.491884670264035,80.42
2000,-0.1834991980853496,51.457916893547555,11.34
2000,-0.25695690535739374,51.4340329644178,6.26
2000,0.019420875474068757,51.606753017871526,6.46
2000,0.016937468955718255,51.57352313528269,10.0
2000,-0.009692759231555204,51.53211727581128,113.17
2000,0.17583099525067794,51.58866976283029,35.56
2000,0.022561423571110586,51.57342632848047,0.0
2000,0.001323389752227262,51.51371969556787,16.15
2000,0.027861724450648283,51.452472840562415,5.17
2000,-0.12897498849777944,51.43250954849666,496.42
2000,-0.11806289131130158,51.368936400991366,61.92
2000,-0.17489149655097777,51.4210935209845,70.40000000000002
2000,-0.2048475082863824,51.390711615576315,17.829999999999995
2000,-0.16224125928024608,51.52125259239802,93.26
2000,-0.10904665458554905,51.51788917064029,98.25
2000,-0.17125534388254768,51.51213123476358,277.17
2000,-0.2205510403362093,51.50452652680455,239.91
2000,-0.3433450359878917,51.53550518152476,33.61
2000,-0.22622352671702417,51.581047593841475,6.99
2000,-0.15772480762766142,51.522440689492804,33.91
2000,-0.15632276403744716,51.51432542717072,35.70000000000001
2000,-0.0796227121854479,51.49780726609166,57.43
2000,0.0038392593293056355,51.495511502415894,3.49
2000,0.010362784593010939,51.5945887009876,3.31
2000,-0.05397560963096167,51.558713915094884,64.77
2000,-0.08333765613627182,51.54660772181588,116.05
2000,-0.08034946036446751,51.63810219054532,113.13
2000,-0.10273719541484971,51.589907085272685,16.69
2000,-0.053607754589086544,51.550434665247984,49.67
2000,-0.1369303737409467,51.61158699044251,11.07
2000,-0.07537986525799685,51.5984540987433,5.35
2000,-0.15144923360088833,51.64526801721533,17.58
